관광지명,Group1,Group1_tag,group1_1,group1_1_tag,group1_2,group1_2_tag
정물오름,1,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']"
정주항,1,['맑음'],0.0,,1.0,['맑음']
제이펜션,1,['동반'],0.0,,1.0,['동반']
제주901,1,"['커플', '러닝', '홀리데이인']",1.0,['커플'],1.0,['커플']
제주곶자왈도립공원,1,"['도보', '걷기', '자연', '등산', '경관', '커플']",1.0,"['걷기', '등산', '커플']",0.0,['커플']
제주기독교순례길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
제주대학교 가는길,1,"['도보', '걷기', '등산', '맑음', '봄']",1.0,"['걷기', '등산', '봄']",0.0,['맑음']
제주불교성지 순례길 절로 가는길 - 보시의 길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
제주불교성지 순례길 절로 가는길 - 인욕의 길,1,"['도보', '걷기', '등산', '맑음']",1.0,"['걷기', '등산']",0.0,['맑음']
제주불교성지 순례길 절로 가는길 - 정진의 길,1,"['도보', '걷기', '등산', '맑음']",1.0,"['걷기', '등산']",0.0,['맑음']
제주불교성지 순례길 절로 가는길 - 지계의 길,1,"['도보', '걷기', '등산']",1.0,"['걷기', '등산']",0.0,
제주불교성지 순례길 절로가는길 - 선정의 길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
제주블루앤씨펜션,1,['동반'],0.0,,1.0,['동반']
제주앓이,1,"['동반', '단체']",0.0,,1.0,"['동반', '단체']"
제주애단비,1,"['동반', '보호']",0.0,,1.0,"['동반', '보호']"
제주애물들다,1,"['동반', '바비큐']",0.0,,1.0,['동반']
제주애빛나다,1,['동반'],0.0,,1.0,['동반']
제주애설레다,1,['동반'],0.0,,1.0,['동반']
제주야자원,1,"['동반', '와이파이존', '보호', '단체']",0.0,,1.0,"['동반', '보호', '단체']"
제주올레 1-1코스,1,"['도보', '자연', '경관', '친구', '맑음', '커플', '올레', '봄', '가을']",1.0,"['봄', '가을', '친구', '올레', '커플']",0.0,"['맑음', '커플', '친구']"
제주올레 10-1코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄']",1.0,"['걷기', '등산', '봄', '친구', '올레']",0.0,['친구']
제주올레 10코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 11코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 12코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 13코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄']",1.0,"['걷기', '등산', '봄', '친구', '올레']",0.0,['친구']
제주올레 14-1코스,1,"['도보', '걷기', '자연', '경관', '친구', '올레', '봄']",1.0,"['걷기', '봄', '친구', '올레']",0.0,['친구']
제주올레 14코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄']",1.0,"['걷기', '등산', '봄', '친구', '올레']",0.0,['친구']
제주올레 15-A코스,1,"['도보', '경관', '친구', '맑음', '커플', '올레', '봄', '가을']",1.0,"['봄', '가을', '친구', '올레', '커플']",0.0,"['맑음', '커플', '친구']"
제주올레 15-B코스,1,"['도보', '친구', '맑음', '커플', '올레', '봄', '가을']",1.0,"['봄', '가을', '친구', '올레', '커플']",0.0,"['맑음', '커플', '친구']"
제주올레 16코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '가을']",1.0,"['걷기', '등산', '가을', '친구', '올레']",0.0,['친구']
제주올레 17코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 18-1코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 18코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 19코스,1,"['도보', '걷기', '등산', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 1코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레']",1.0,"['걷기', '등산', '친구', '올레']",0.0,['친구']
제주올레 20코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 21코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 2코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,['친구']
제주올레 4코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '가을']",1.0,"['걷기', '등산', '가을', '친구', '올레']",0.0,['친구']
제주올레 5코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '맑음', '올레']",1.0,"['걷기', '등산', '친구', '올레']",0.0,"['맑음', '친구']"
제주올레 7-1코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄']",1.0,"['걷기', '등산', '봄', '친구', '올레']",0.0,['친구']
제주올레 7코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레']",1.0,"['걷기', '등산', '친구', '올레']",0.0,['친구']
제주올레 8코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '가을']",1.0,"['걷기', '등산', '가을', '친구', '올레']",0.0,['친구']
제주올레 9코스,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '맑음', '올레', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을', '친구', '올레']",0.0,"['맑음', '친구']"
제주와싱톤,1,"['동반', '가족']",0.0,,1.0,"['동반', '가족']"
제주코기네,1,"['동반', '와이파이존', '보호']",0.0,,1.0,"['동반', '보호']"
제주펫스쿨,1,['동반'],0.0,,1.0,['동반']
제지기오름,1,"['도보', '걷기', '자연', '등산', '경관', '오름', '가을']",1.0,"['걷기', '등산', '가을', '오름']",0.0,['오름']
조은동물병원,1,['동반'],0.0,,1.0,['동반']
족은노꼬메오름,1,"['도보', '걷기', '자연', '등산', '경관', '오름', '동반', '커플', '봄']",1.0,"['걷기', '등산', '봄', '오름', '커플']",0.0,"['동반', '커플', '오름']"
족은바리메,1,"['자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']"
족은사슴이오름,1,"['도보', '자연', '경관', '오름', '친구', '커플']",1.0,"['오름', '친구', '커플']",1.0,"['커플', '오름', '친구']"
종달리수국길,1,"['도보', '걷기', '자연', '등산', '경관', '맑음', '커플']",1.0,"['걷기', '등산', '커플']",0.0,"['맑음', '커플']"
좌보미오름,1,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']"
지그리오름,1,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름']
지그리오름 (큰지그리),1,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름']
지미봉,1,"['자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']"
진빌레 밭담길,1,"['도보', '걷기', '자연', '경관', '맑음', '커플']",1.0,"['걷기', '커플']",1.0,"['맑음', '커플']"
창고천생태공원,1,"['걷기', '자연', '등산', '경관', '봄']",1.0,"['걷기', '등산', '봄']",0.0,
채우리네펜션,1,['동반'],0.0,,1.0,['동반']
천아숲길 천아계곡,1,"['도보', '걷기', '자연', '등산', '경관', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
"천아오름(틍낭오름,天娥岳)",1,"['도보', '걷기', '자연', '등산', '경관', '오름', '친구']",1.0,"['걷기', '등산', '오름', '친구']",0.0,"['오름', '친구']"
천주교 순례길 - 김기량길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
천주교 순례길 - 김대건길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
천주교 순례길 - 신축화해길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
천주교 순례길 - 하논성당길,1,"['도보', '걷기', '봄', '가을']",1.0,"['걷기', '봄', '가을']",0.0,
천주교길 정난주길(고통의길),1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
천지연기정길,1,"['도보', '걷기', '자연', '등산', '경관']",1.0,"['걷기', '등산']",0.0,
청수곶자왈,1,"['도보', '걷기', '친구', '맑음', '커플']",1.0,"['걷기', '친구', '커플']",1.0,"['맑음', '커플', '친구']"
초원게스트하우스,1,"['동반', '바비큐', '와이파이존', '보호', '단체', '가족']",0.0,,1.0,"['동반', '보호', '가족', '단체']"
추사 유배길 - 1코스 집념의 길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
추사 유배길 - 2코스 인연의 길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
추사 유배길 - 3코스 사색의 길,1,"['도보', '걷기', '등산', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,
칠머리길,1,"['도보', '걷기', '자연', '등산', '경관']",1.0,"['걷기', '등산']",0.0,
캣츠앤독스,1,['동반'],0.0,,1.0,['동반']
쿠키네,1,['동반'],0.0,,1.0,['동반']
쿠킹독,1,['동반'],0.0,,1.0,['동반']
크리스마스리조트,1,"['동반', '바비큐']",0.0,,1.0,['동반']
큰노꼬메오름,1,"['도보', '걷기', '자연', '등산', '경관', '오름', '동반', '봄']",1.0,"['걷기', '등산', '봄', '오름']",0.0,"['동반', '오름']"
큰사슴이오름,1,"['도보', '걷기', '자연', '등산', '경관', '오름', '동반', '봄']",1.0,"['걷기', '등산', '봄', '오름']",0.0,"['동반', '오름']"
키아나 요가,1,"['러닝', '홀리데이인']",0.0,,0.0,
킴스캐빈,1,"['동반', '와이파이존', '보호', '가족']",0.0,,1.0,"['동반', '보호', '가족']"
토끼섬,1,"['도보', '자연', '경관', '친구', '맑음', '커플', '봄', '가을']",1.0,"['봄', '가을', '친구', '커플']",0.0,"['맑음', '커플', '친구']"
토산봉(망오름),1,"['도보', '자연', '경관', '오름', '친구', '맑음']",0.0,"['오름', '친구']",1.0,"['맑음', '오름', '친구']"
튼튼동물병원,1,['동반'],0.0,,1.0,['동반']
파군봉(바굼지오름),1,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름']
"판포오름 (널개오름, 板浦岳)",1,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름']
펫마마스푸드,1,['동반'],0.0,,1.0,['동반']
펫소풍,1,['동반'],0.0,,1.0,['동반']
하늘오름펜션,1,['동반'],0.0,,1.0,['동반']
하이제주호텔,1,"['동반', '와이파이존']",0.0,,1.0,['동반']
한라동물종합병원,1,['동반'],0.0,,1.0,['동반']
한라산어리목코스,1,"['걷기', '자연', '등산', '경관', '친구', '커플', '봄']",1.0,"['걷기', '등산', '봄', '친구', '커플']",0.0,"['커플', '친구']"
한라의향기,1,"['자연', '경관']",0.0,,0.0,
한림동물병원,1,['동반'],0.0,,1.0,['동반']
한림항,1,['맑음'],0.0,,1.0,['맑음']
한림해안도로,1,"['자연', '경관', '친구', '커플', '올레']",1.0,"['친구', '올레', '커플']",0.0,"['커플', '친구']"
한화리조트 제주,1,"['동반', '와이파이존']",0.0,,1.0,['동반']
해맑은동물병원,1,['동반'],0.0,,1.0,['동반']
현사포구,1,"['자연', '경관', '친구', '커플', '올레']",1.0,"['친구', '올레', '커플']",0.0,"['커플', '친구']"
형제해안도로,1,"['맑음', '가을']",1.0,['가을'],1.0,['맑음']
화순곶자왈생태탐방숲길,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '커플']",1.0,"['걷기', '등산', '친구', '커플']",0.0,"['커플', '친구']"
화순리 유채꽃길,1,"['도보', '걷기', '자연', '등산', '경관', '친구', '맑음', '봄']",1.0,"['걷기', '등산', '봄', '친구']",0.0,"['맑음', '친구']"
환상숲 곶자왈공원,1,"['걷기', '자연', '등산', '경관', '커플']",1.0,"['걷기', '등산', '커플']",0.0,['커플']
